Document_No,Dominant_Topic,Dominant_Percent,All_Percent,description
254,5.0,0.9417999982833862,"[(0, 0.011630517), (1, 0.01163247), (2, 0.011630189), (3, 0.011633667), (4, 0.011630513), (5, 0.9418426)]","12 Pro 기준입니다. 11 Pro는 일반 무선충전과 동일하게 배터리에 번개표시만 떴습니다. 자력은 상당합니다. <b>아이폰 12</b>pro와 가죽케이스 포함이라 250g 정도 되지 않을까 싶은데요, 거꾸로 들어도 떨어질... "
543,5.0,0.9417999982833862,"[(0, 0.011632083), (1, 0.01163369), (2, 0.011629793), (3, 0.011632206), (4, 0.011630405), (5, 0.94184184)]",&quot;시흥휴대폰성지&quot; iphone 12미니를 20만원으로 사게 된 후기를 얘기해볼게요. iphone8 플러스로 어느덧 몇... [아름다운 색감의 <b>아이폰12</b>미니] 아이폰의 특별한 장점으로 불리는 부분 중 하나는 다들 예상하시다시피... 
740,5.0,0.9417999982833862,"[(0, 0.011629812), (1, 0.011629842), (2, 0.011630534), (3, 0.011630627), (4, 0.011629428), (5, 0.9418497)]","원래 아이폰 기본형의 경우에는 급나누기 때문에라도 늘 LCD 디스플레이를 탑재해왔는데요. <b>아이폰12</b> 시리즈의 경우 고급형, 기본형에 관계없이 모두 동일한 디스플레이 스펙을 탑재해 깜짝 놀랐어요. 새로운... "
641,5.0,0.9341999888420105,"[(0, 0.013161893), (1, 0.013160015), (2, 0.01316223), (3, 0.013160234), (4, 0.013160371), (5, 0.9341952)]",그렇지만 이 기종은 시리즈 중 가장 뒤떨어지는 판매 실적을 나타내며 올해에 12미니에 대한 생산이... <b>아이폰12</b> 시리즈의 모습 그 동안 아이폰 시리즈는 항상 Pro 라인의 특출한 카메라 성능에 구매자들의... 
17,5.0,0.9341999888420105,"[(0, 0.013161789), (1, 0.013163627), (2, 0.013162636), (3, 0.013160431), (4, 0.013159995), (5, 0.9341915)]",특히 아이폰의 경우 하나의 명품 처럼 인식되기도 하는데요. 작년 <b>아이폰12</b>는 원래 출시 패턴과는 달리 조금 늦게 공개가 되었습니다. 가장 대표적인 변화라고하면 5G를 적용한 최초의 애플 제품이 되었는데요.... 
261,5.0,0.9341999888420105,"[(0, 0.013161466), (1, 0.013162996), (2, 0.013159576), (3, 0.013164213), (4, 0.013162194), (5, 0.93418956)]",쭈욱 아이폰을 이용하고 있다. 최근까지 아이폰8을 사용했는데 이때에도 안드로이드로 바꾸려다가... 참고로 작년 12월에 구입한 올케의 <b>아이폰 12</b>는 어느날 갑자기 사망하셨다는 후기.... &lt; 에어팟 프로... 
487,5.0,0.9341999888420105,"[(0, 0.0131634455), (1, 0.013161482), (2, 0.013160031), (3, 0.013160715), (4, 0.0131612085), (5, 0.9341931)]","<b>아이폰12</b> PRO 256GB 그래파이트 색상 두달 사용후기 <b>아이폰12</b> PRO로 바꾼지 2달 정도 되는 후기! 아이폰7으로 3년 넘게 쓰다보니 배터리 문제도 있었지만, 폰인데 전화가 안되는 상황까지 왔었다. 그렇게 4개월?... "
207,5.0,0.9341999888420105,"[(0, 0.013161046), (1, 0.01316705), (2, 0.013162495), (3, 0.013161743), (4, 0.013163963), (5, 0.9341837)]",<b>아이폰12</b>프로 맥세이프 호환 케이스 얼마전에 벨킨 멕세이프 3 in 1 충전기를 구매했는데요. 기존에... <b>아이폰12</b>에 맥세이프 지원 케이스를 사용하여야 접착력이 좋아요. 그러면 기존 케이스를 제거하고 맥세이프... 
78,5.0,0.9341999888420105,"[(0, 0.013160082), (1, 0.013160853), (2, 0.013161202), (3, 0.013160557), (4, 0.013159787), (5, 0.93419755)]",<b>아이폰12</b> 시리즈는 맥세이프가 적용되어서 자석처럼 자유롭게 충전할 수 있습니다. 그래서... 초텍 맥세이프 충전기는 2in1으로 설계되어서 아이폰을 충전하면서 에어팟을 동시에 고속충전할 수 있습니다.... 
204,5.0,0.9341999888420105,"[(0, 0.013160532), (1, 0.013158916), (2, 0.013163224), (3, 0.013160912), (4, 0.01316754), (5, 0.93418884)]",<b>아이폰12</b> 케이스 쇼핑몰! 하찌에서 카드수납 케이스 주문했습니다^^ 고마워 하트케익(아이보리) 포켓케이스예요ㅎㅎ 하드케이스 형태에 측면이 뚫려있어서 카드 1장 수납이 가능합니다~ <b>아이폰12</b>... 
179,5.0,0.9341999888420105,"[(0, 0.013164679), (1, 0.013160907), (2, 0.013160413), (3, 0.013162532), (4, 0.013160923), (5, 0.9341905)]",표준 규격인 만큼 아이폰을 제외한 다른 무선충전 호환 제품들도 충전이 가능합니다. 다만 <b>아이폰12</b> 외에는 제자리를 찾아가지 못하는 느낌으로 붙게 된다는점 참고하시면 될듯 합니다. 전용 케이스는 뒷면... 
990,5.0,0.9341999888420105,"[(0, 0.013162526), (1, 0.0131612765), (2, 0.013162324), (3, 0.013161784), (4, 0.013161106), (5, 0.9341909)]",▶ 5.4형 <b>아이폰 12</b> 미니 iPhone12 mini (우) 그리고 어제에서 오늘로 넘어오는 12시! 드디어 아이폰 미니 12 사전예약이 오픈됐다. 특히 쿠팡 아이폰 미니 12 사전예약으로 구매 시 카드 즉시 할인이 적용되기... 
774,5.0,0.9341999888420105,"[(0, 0.013161871), (1, 0.013160258), (2, 0.013166078), (3, 0.013161461), (4, 0.013163309), (5, 0.934187)]",아이폰 7 플러스를 사용할 땐 꿈도 못꾸었을 무선충전 거치대를 <b>아이폰 12</b>프로로 바꾸고 나서는 이용할 수 있다는 게 얼마나 기쁘던지 희희 사실 맥세이프를 구입해볼까 했었는데 다른 사람의 핸드폰을 이용할... 
944,5.0,0.9311000108718872,"[(0, 0.013162934), (1, 0.013164763), (2, 0.013161553), (3, 0.016256815), (4, 0.013165439), (5, 0.9310885)]","기다리셨던 <b>아이폰 12</b>가 드디어 오늘 사전예약을 시작했습니다! 사전예약부터 개통까지 절차는 4가지 단계로 먼저는 단말 선택, 수령 방법 선택, 신청서 작성, 아이폰 수령으로 이어집니다. 10월 31일까지... "
620,5.0,0.9241999983787537,"[(0, 0.015153882), (1, 0.0151553545), (2, 0.015157732), (3, 0.015153973), (4, 0.015154096), (5, 0.924225)]",지난해 출시한 <b>아이폰12</b> 시리즈 중 가장 작은 아이폰이 <b>아이폰12</b> 미니입니다. 5.4인치의 크기로 가장 작은 디스플레이를 탑재했으며 가격도 <b>아이폰12</b> 시리즈중 가장 저렴하며 디스플레이를 제외하면... 
285,5.0,0.9241999983787537,"[(0, 0.015153124), (1, 0.015153733), (2, 0.015153739), (3, 0.0151538765), (4, 0.015153338), (5, 0.9242322)]",출시되는 아이폰으로 바꾸면서 사용을 하고 있었어요. 그런데 <b>아이폰12</b>pro 같은 경우에는 충전기... 아이폰pro12는 스펙도 좋은데 특유의 무광 컬러때문에 인기가 많았거든요. 저는 솔직히 출시를 기다리긴... 
595,5.0,0.9241999983787537,"[(0, 0.015155668), (1, 0.015156845), (2, 0.015155771), (3, 0.015158267), (4, 0.015154046), (5, 0.92421937)]","여러분도 아시다시피 작년 11월 iPhone 12시리즈가 출시된 이후 엄청난 인기를 끌었는데요. 특히 <b>아이폰12</b> Pro, 프로 맥스 모델은 워낙 인기가 많아서 돈이 있어도 재고가 없어서 구매하지 못하는 상황까지... "
329,5.0,0.9241999983787537,"[(0, 0.015154926), (1, 0.015153185), (2, 0.015157183), (3, 0.015154518), (4, 0.015153419), (5, 0.92422676)]",아이폰을 구입하고 나서 처음으로 사용해본 케이스인데 만족감이 높은 편이다. 동영상으로 보는 <b>아이폰12</b>미니 아띠즈 맥세이프 무선충전기 15W #아띠즈 #충전기 #무선충전기 #맥세이프 #맥세이프충전기... 
415,5.0,0.9241999983787537,"[(0, 0.01515458), (1, 0.015157094), (2, 0.015154283), (3, 0.015157203), (4, 0.01515491), (5, 0.92422193)]",다음 폰도 아이폰으로 구매할 것 같아요ㅎㅎ 혹시 여러분도 <b>아이폰12</b> MINI 모델에 관심이 있으시다면 스펙을 확인하시고 퍼플망고 쇼핑몰을 이용해 보시는 것을 추천드리는데요. 퍼플망고 쇼핑몰에서는... 
299,5.0,0.9241999983787537,"[(0, 0.015157204), (1, 0.015156921), (2, 0.015152957), (3, 0.015153261), (4, 0.015153156), (5, 0.9242265)]","각 출력은 거치형 15W/ 패드형 5W/ 워치 3W이며, 18W 이상(9V 2A/ 12V 1.5A)퀵차지 지원 충전기를 사용해야... 이렇게 3in1으로 충전을 하며 아이폰의 경우(8~11까지) 7.5로 충전을.. <b>아이폰12</b>의 경우 15W 충전을 할 수... "
754,5.0,0.9241999983787537,"[(0, 0.015160833), (1, 0.015155816), (2, 0.015154451), (3, 0.015156322), (4, 0.01515505), (5, 0.9242175)]",<b>아이폰12</b>프로를 끼우니 이런 모습인데요. 뒷면에는 아이폰의 애플로고가 그대로 보이고 고유의 색상을 표현해줍니다. 일반적인 플랫한 디자인이 아니라 스트라이프가 있어 느낌은 조금더 스포티하네요.... 
61,5.0,0.9241999983787537,"[(0, 0.015155441), (1, 0.015160232), (2, 0.015156843), (3, 0.015156037), (4, 0.015154272), (5, 0.92421716)]",또 아이폰 사용하시는 분들은 아이클라우드를 이용하셔서 큰 용량이 필요하지않더라고요~ㅎㅎ <b>아이폰12</b> 퍼플 색상 구매하시기 전에 미리 사용량 확인해보시는 걸 추천드려요. 다음으로 알려드리는 스펙!... 
382,5.0,0.9241999983787537,"[(0, 0.0151584335), (1, 0.0151572265), (2, 0.015157529), (3, 0.015157273), (4, 0.015160616), (5, 0.92420894)]",#스마트톡 #<b>아이폰12</b>케이스 #아트박스쇼핑몰 ⓒ비클레어 봄바람에 마음이 살랑살랑하는 요즘이에요... 곰돌이 <b>아이폰12</b>케이스랍니다. <b>아이폰12</b>프로 사용하고 있어요 말랑말랑 부드러운 실리콘 케이스... 
780,5.0,0.9241999983787537,"[(0, 0.015159138), (1, 0.015156548), (2, 0.015155008), (3, 0.015159556), (4, 0.015154089), (5, 0.9242157)]","Iphone12 mini는 애플의 가장 최신 제품인 만큼 A14 바이오닉 칩셋이 탑재되어 있습니다. 따라서 '어떤... 아이폰은 무조건 고가인 경우가 많았는데, 경쟁의 시대인지 많이 저렴해졌네요 ㅎㅎ 이렇게 <b>아이폰12</b> 미니... "
785,5.0,0.9241999983787537,"[(0, 0.01515582), (1, 0.015156016), (2, 0.01515503), (3, 0.015154345), (4, 0.015154453), (5, 0.9242243)]","이번 아이패드 프로 5세대는 11인치, 그리고 12.9인치 모델 두 가지로 출시되었는데요. 특히 12.9인치... &quot;디자인 때문에 아이폰 쓴다&quot;라는 분들도 적지 않은 만큼 <b>아이폰 12</b>의 인기가 다시 활활 타오르지 않을까... "
893,5.0,0.9241999983787537,"[(0, 0.015155898), (1, 0.015155962), (2, 0.015155138), (3, 0.015154255), (4, 0.015154259), (5, 0.92422444)]","<b>아이폰12</b>프로맥스를 사용한 이후로 특별히 케이스에는 관심이 없었는데.. 우연히 검색중에 리모와에서... 12프로맥스 전용 폴리카보네이트 소재는 색상이 좀더 다양했던것 같은데, 나는 실버메탈 재질을... "
30,5.0,0.9241999983787537,"[(0, 0.0151558), (1, 0.015162302), (2, 0.015157136), (3, 0.015158604), (4, 0.015156748), (5, 0.9242094)]",작년 10월 <b>아이폰12</b>프로를 새로 구입하고 난뒤 <b>아이폰12</b>에 맞는 여러가지 악세사리 제품들을 여러개 구입을 해서 사용을 하고 있었는데요. 그당시 구입했던 제품중 액정보호필름의 경우에는 주파집의 액정보호... 
339,5.0,0.9241999983787537,"[(0, 0.015153844), (1, 0.015154598), (2, 0.015153563), (3, 0.015155455), (4, 0.015157531), (5, 0.92422503)]",<b>아이폰 12</b>의 지난 사전예약은 정말 치열했고 인기를 실감할 수 있었던 역대급 제품이라 할 수 있습니다. 지금도 여전히 iPhone 12를 많이 찾는 만큼 자급제폰을 기반으로 한 유심요금제에도 많은 관심을 받고... 
127,5.0,0.9241999983787537,"[(0, 0.015154565), (1, 0.015161002), (2, 0.015154441), (3, 0.015158357), (4, 0.015156), (5, 0.9242156)]",2021.05.05 #폰케이스 #<b>아이폰12</b>미니 #키키럽케이스 #폰케이스추천 키키럽 케이스 오랜만에 <b>아이폰 12</b> 미니 폰케이스 바꿔줬어요 '-' 예전같으면 이미 10개정도는 쌓였을텐데 <b>아이폰 12</b> 미니로 바꾸고서는 몇개... 
933,5.0,0.9107000231742859,"[(0, 0.017858824), (1, 0.017863594), (2, 0.017862478), (3, 0.017860666), (4, 0.017859295), (5, 0.91069514)]","폰 수리하는 IT인플_블결남 <b>아이폰12</b> 시리즈 액정수리 <b>아이폰12</b> 액정수리 시작합니다. 12, 12mini, 12pro, 12max 많이 기다리셨죠? 2020년 10월 <b>아이폰12</b> 출시 이후 많은 분들이 접합과 기스 커버 문의를... "
405,5.0,0.9107000231742859,"[(0, 0.017860088), (1, 0.017861621), (2, 0.017859332), (3, 0.017860139), (4, 0.017859165), (5, 0.91069967)]","지금 한정판으로 판매중이랍니다 ㅎ <b>아이폰12</b>/12프로, 미니, 맥스 다 가능해요. 전 스타워즈를... 아이폰에 에어팟 프로도 같이 써주면 세트로 하면 통일감도 있고 이쁘잖아요 ㅎㅎ 콜라보제품들은 에어팟... "
444,5.0,0.9107000231742859,"[(0, 0.017861709), (1, 0.017861292), (2, 0.017860586), (3, 0.017862123), (4, 0.017861381), (5, 0.91069293)]",그래서 오늘은 본래의 디자인을 살려주는 힐링쉴드 <b>아이폰12</b> 미니 투명케이스로 교체로 기분전환한... 그것은 아이폰 본연의 디자인을 살려주기 때문이 아닐까 싶어요! 케이스를 자주 바꾸지 않는다면... 
468,5.0,0.9107000231742859,"[(0, 0.017861439), (1, 0.017873105), (2, 0.017863628), (3, 0.017859668), (4, 0.01786737), (5, 0.91067475)]","<b>아이폰 12</b>뿐만 아니라 기존 아이폰도 별도의 마그네틱 스티커 옵션을 이용해 활용할 수 있습니다. 클레버 타키온 맥세이프 3in1 고속 무선 충전기의 구성품은 LED 램프 겸용 무선 충전 거치대, 맥세이프와... "
922,5.0,0.9107000231742859,"[(0, 0.01786315), (1, 0.017859435), (2, 0.017859284), (3, 0.017859709), (4, 0.017860608), (5, 0.9106978)]",케이스 구경하기 아이엠듀 이지스 크리스탈 <b>아이폰12</b> 미니 투명 케이스 후기를 정리해봤습니다. 외부 충격으로부터 보호하면서 아이폰 고유의 후면 디자인의 느낌은 유지하고 싶은 분들이 있다면 투명 소재의... 
578,5.0,0.9107000231742859,"[(0, 0.017860282), (1, 0.017861763), (2, 0.017858945), (3, 0.017858528), (4, 0.017866848), (5, 0.91069365)]","무이자 12개월 ●통신사(KT): 약정을 걸고 폰 가격을 일시불로 결제(카드사 무이자할부적용, 최대... <b>아이폰12</b> 퍼플 간단후기 아이폰3GS, 아이폰4s, 아이폰8을 거쳐온 찐 앱등이의 간단 소감 우선 직전에 쓰던 8에... "
957,5.0,0.9107000231742859,"[(0, 0.017862896), (1, 0.017862916), (2, 0.017861947), (3, 0.01786378), (4, 0.017859096), (5, 0.9106894)]","모델인 아이폰 라인 가운데서 본인이 바라는 기종을 사려고 하실 것 같군요. 세계에서도, 국내에서도... iPhone 12 시리즈가 공개된 뒤에 굉장한 관심을 받았어요. 다른것보다 <b>아이폰12</b>pro와 pro max 모델은 워낙... "
609,5.0,0.9107000231742859,"[(0, 0.017865194), (1, 0.01786154), (2, 0.017861882), (3, 0.017862989), (4, 0.01786116), (5, 0.9106872)]","아이폰하면 케이스 바꾸는재미니까! 그래서 이번에 <b>아이폰12</b>케이스추천으로 다른 다양한 케이스들을 사용해보면 좋을거같아서 선택한 필릿폰케이스, 그리고 라이트 블루수납모듈입니다. <b>아이폰12</b>를 이쁘게... "
658,5.0,0.9107000231742859,"[(0, 0.0178633), (1, 0.017859858), (2, 0.017859757), (3, 0.017862132), (4, 0.017860392), (5, 0.9106946)]",<b>아이폰12</b> mini 공시지원금 조건이 크게 올랐거든요! 원래 아이폰 모델만 사용하는데 se2 모델은 스펙이 너무 떨어지는 것 같고 11시리즈는 할인혜택이 <b>아이폰12</b> 시리즈보다 덜해서 선택하게 되었습니다!... 
332,5.0,0.9107000231742859,"[(0, 0.017859716), (1, 0.017861472), (2, 0.017862074), (3, 0.017861998), (4, 0.017857788), (5, 0.9106969)]",iPhone12 시리즈의 최고가 스마트폰은 바로 <b>아이폰12</b> 프로 맥스 제품입니다. 그 출고가만 하더라도 100만 원대 중후반을 훌쩍 넘겼고요. 고용량 내장메모리를 탑재한 제품일 경우 그 가격의 갭이 너무 높아... 
705,5.0,0.9107000231742859,"[(0, 0.017863201), (1, 0.017861957), (2, 0.017863475), (3, 0.01786187), (4, 0.017862553), (5, 0.9106869)]",아직 S9은 쓸만해서 바꿀까 말까 고민 정도에 머물러있었던데다 바꾼다면 갤럭시로 바꿀 것인가 아이폰으로 바꿀 것이고 열심히 고민하던차에 갑자기 <b>아이폰12</b>프로 카드할인이 쿠팡에 뽜앙하고 뜨길래 '어머... 
707,5.0,0.9107000231742859,"[(0, 0.017860292), (1, 0.017860208), (2, 0.017860204), (3, 0.01785921), (4, 0.017862745), (5, 0.91069734)]",본 블로그는 &lt;쿠팡 파트너스&gt;로부터 소량의 광고료를 받고 있습니다. #맥세이프케이스 #맥세이프가죽 #가죽케이스 #<b>아이폰12</b>케이스 #<b>아이폰12</b>미니 #12미니케이스 #애플 #맥세이프
728,5.0,0.9107000231742859,"[(0, 0.017860156), (1, 0.0178605), (2, 0.017859854), (3, 0.017859973), (4, 0.017859302), (5, 0.9107002)]",<b>아이폰12</b> 케이스 찾다가 샤론6의 투명케이스를 찾았다구! 샤론6 브랜드는 우리가 잘 알고있는 프리스비 그리고 오프라인 매장에도 많이 입점이 되어있는 브랜드라고 한다 가격은 14900원 할인가에욥 아이폰하면... 
760,5.0,0.9107000231742859,"[(0, 0.017865162), (1, 0.017864669), (2, 0.017862447), (3, 0.017865494), (4, 0.017860524), (5, 0.91068166)]","잠시 사라졌던 MagSafe를 2020년 <b>아이폰 12</b> 시리즈에서 다시 만날 수 있게 되었습니다. 아이폰을... 거추장스러운 선 하나 없이 iPhone 12 mini는 왼쪽에, 애플워치는 오른쪽에 에어팟 2세대는 패드 위에 올려놓으면... "
789,5.0,0.9107000231742859,"[(0, 0.017864594), (1, 0.017860271), (2, 0.017866619), (3, 0.01786281), (4, 0.017862163), (5, 0.9106835)]",아이폰 6을 사용하던 시절에 사용했던 벨킨의 송풍구 거치대는 12와 사이즈가 맞지 않아서 새로 차량용 송풍구 거치대를 구매하였다. <b>아이폰12</b> 전용으로 맥세이프와 호환되는 벨킨 맥세이프 벤트마운트 프로... 
828,5.0,0.9107000231742859,"[(0, 0.017861633), (1, 0.017860973), (2, 0.017861538), (3, 0.017860625), (4, 0.017859055), (5, 0.91069615)]","apple 아이폰 라인 가운데 내가 바라는 기종을 구매하려고 하실 텐데요. 대부분의 나라에서도... 많은 분들이 아시겠지만, 저번해 11월 iPhone 12 컬렉션이 공개된 이후 굉장한 인기를 끌었어요. 특히 <b>아이폰12</b>프로... "
864,5.0,0.9107000231742859,"[(0, 0.017865825), (1, 0.017865561), (2, 0.01786169), (3, 0.017860493), (4, 0.017869039), (5, 0.9106774)]",사용했던 아이폰X 의 경우에는 후면유리판을 완전 대각선으로 빠자작 (^^;) 깨트린 전적이 있기 때문에.... 이번에 <b>아이폰12</b>프로 골드색상 구입하면서는 아주 살 때부터 애플케어플러스 무조건 가입한다! 는... 
677,5.0,0.9107000231742859,"[(0, 0.017860837), (1, 0.01785966), (2, 0.01786007), (3, 0.017863702), (4, 0.017866988), (5, 0.91068876)]",특히 <b>아이폰12</b>나 <b>아이폰12</b> 미니와 같은 기본형 아이폰의 경우 후면 재질이 유광이라 조명을 받았을 때 반짝반짝 화려하게 빛나는 것을 특징이자 장점으로 내세울 수 있는데요. 개인적으로 후면 광도... 
847,5.0,0.9107000231742859,"[(0, 0.017862193), (1, 0.017863648), (2, 0.017864386), (3, 0.017864969), (4, 0.017863208), (5, 0.9106816)]",고급스러운 고야드 패턴의 디자인 휴대폰 하드케이스 제품으로 <b>아이폰12</b> 뿐 아니라 프로맥스11 XS XR... 제품 디테일컷 케이스 적용 가능 기종 아이폰7/8/7P/8P/X/XS/XR/XSMAX/11/11PRO/11PROMAX/12 https://smartstore.naver.com... 
978,5.0,0.9107000231742859,"[(0, 0.0178624), (1, 0.017863225), (2, 0.017861553), (3, 0.017863058), (4, 0.017860672), (5, 0.91068906)]","하반기에 출시한 <b>아이폰 12</b> 시리즈는 애플만의 매력인 캔 디자인을 살려서 그런지 꽤 많은 인기를... 12 시리즈를 1년간 사용하고 반납한 후, 새로운 아이폰으로 교체하는 프로그램인데요. 24개월 월... "
283,5.0,0.9107000231742859,"[(0, 0.017865095), (1, 0.017858686), (2, 0.017859448), (3, 0.017861493), (4, 0.017860753), (5, 0.91069454)]",<b>아이폰 12</b>와 미니는 후면이 글래스 소재로 이루어져서 퍼플 색상이 더해졌을 떄 영롱한 느낌을 줍니다. 이번 12 시리즈에서는 아이폰 11과의 차이점도 보였는데 11이 연한 파스텔 색감의 퍼플이라면 12는 조금... 
321,5.0,0.9107000231742859,"[(0, 0.01786109), (1, 0.017862035), (2, 0.017862212), (3, 0.017864605), (4, 0.017860606), (5, 0.9106895)]",iPhone 12 시리즈 중에서 <b>아이폰12</b> pro max가 가장 고가에 판매 되고 있는 제품인데요. 스마트폰의 사이즈도 독보적으로 큼직하며 가장 뛰어난 성능의 스펙을 자랑합니다. 그래서 저도 이번에는 조금 큰돈을... 
41,5.0,0.9107000231742859,"[(0, 0.017858574), (1, 0.017859114), (2, 0.017858963), (3, 0.017858945), (4, 0.017859146), (5, 0.91070527)]",^^ 맥세이프충전기 구매하러가기 #맥세이프충전기 #무선충전기 #2in1무선충전기 #<b>아이폰12</b>충전기 #충전기 #초텍 #아이폰무선충전기 #핸드폰거치대 #스마트폰거치대
309,5.0,0.9107000231742859,"[(0, 0.017864078), (1, 0.017863533), (2, 0.017869432), (3, 0.017863829), (4, 0.017861878), (5, 0.91067725)]",오늘 포스팅에서 다루게 될 주제는 아이폰11 Pro와 최신 스마트폰인 <b>아이폰12</b> 프로의 카메라입니다.... 아이폰11 Pro는 애플 특유의 따듯한 색감을 잘 표현하고 있습니다. 반면 iPhone 12 Pro는 회색빛이 한층 깔린... 
994,5.0,0.9107000231742859,"[(0, 0.01786249), (1, 0.017859895), (2, 0.01785825), (3, 0.017860651), (4, 0.017863052), (5, 0.9106957)]",그래서 <b>아이폰 12</b> pro로 바꿨어요 이미 사전 예약 하셔서 훨씬 전부터 겟하신 분들이 많으실텐데요 전... 쓰던 아이폰 7이 용량이 너무 작아서 불편했거든요 그리고 아무래도 블로그를 하니까 음식을 먹어도... 
220,5.0,0.9107000231742859,"[(0, 0.01786244), (1, 0.017861705), (2, 0.017862465), (3, 0.017860236), (4, 0.017860794), (5, 0.9106924)]",riveiw <b>아이폰 12</b> pro 512기가 아이폰 7 쓰다가 액정이 박사르 나버려서 고민하면서 몇달 쓰다가 결국 구입! 결정! 용량은 256기가랑 엄청 고민했는데 아무래도 그전 폰에서도 용량땜에 매일 스트레스였기 때문에... 
