Document_No,Dominant_Topic,Dominant_Percent,All_Percent,description
635,2.0,0.9341999888420105,"[(0, 0.013161044), (1, 0.013159964), (2, 0.93419576), (3, 0.013159469), (4, 0.01315958), (5, 0.013164203)]",2019년 하반기에 출시된 아이폰11 프로와 아이폰11을 살펴보면 디스플레이 사이즈가 지금과 조금 다르다는 것을 알 수 있는데요. <b>아이폰12</b> 프로의 디스플레이가 6.1인치로 늘어남으로써 더 큰 인기를 누릴 수... 
806,2.0,0.9341999888420105,"[(0, 0.013160541), (1, 0.013163489), (2, 0.9341884), (3, 0.013161367), (4, 0.013161631), (5, 0.013164522)]",강력한 자력 필자의 아이폰은 12 미니입니다. 워낙 작은 폼팩터에 무게도 가볍기 때문에 실사용하면서 맥세이프 카드지갑이 떨어지는 일은 한 번도 없었는데요. 가장 무겁고 큰 <b>아이폰 12</b> 프로 맥스에 부착해도... 
514,2.0,0.9341999888420105,"[(0, 0.013160608), (1, 0.013160736), (2, 0.9341929), (3, 0.013161887), (4, 0.013161271), (5, 0.013162636)]",이는 <b>아이폰12</b> 프로의 디스플레이 사이즈가 조금 늘어났기 때문이라고 볼 수 있습니다. 아이폰11 시리즈의 라인업을 비교했을 때 아이폰11 프로는 5.8인치로 유일하게 5인치대 디스플레를 장착하고 나왔는데요.... 
919,2.0,0.9341999888420105,"[(0, 0.013163599), (1, 0.013161619), (2, 0.93419296), (3, 0.013160838), (4, 0.013160284), (5, 0.01316072)]","고민하다가 <b>아이폰 12</b> 미니 샀어요^^ 나랑 4년 동안 동고동락했던 아이폰 SE. 용량만 부족하지 다 작동을... 아이폰 4, 5, SE, 12 미니까지. 처음 샀던 아이폰 4는 어디 있는지. 좀 비싸다 생각하지만, 기본 4, 5년은... "
928,2.0,0.9341999888420105,"[(0, 0.013161642), (1, 0.013163796), (2, 0.93419164), (3, 0.013160767), (4, 0.0131615), (5, 0.013160618)]",#<b>아이폰12</b>프로맥스크기 #아이폰프로맥스12무게 아이폰프로맥스12 색상은 4가지 -퍼시픽블루 -그라파이트 -골드 -실버 그라파이트로 골랐어요. 무난 무난.. 저보기에도 그라파이트가 무난하네요 그냥... 
563,2.0,0.9241999983787537,"[(0, 0.015154937), (1, 0.015160546), (2, 0.92421186), (3, 0.015157857), (4, 0.015158826), (5, 0.015155941)]",오늘은 <b>아이폰 12</b> pro 노란끼 제거하는 방법을 알려드리려고 합니다. 사실 이 문제는 아이폰 xs를 처음 구매했을 때부터 느꼈는데 이 문제를 또 까먹고 바꿨다가 새삼스럽게 놀랬답니다ㅋㅋ 그리고 xs 기종 쓸... 
568,2.0,0.9241999983787537,"[(0, 0.015155156), (1, 0.015155241), (2, 0.9242215), (3, 0.015156626), (4, 0.0151557885), (5, 0.015155685)]",신제품 <b>아이폰12</b> 시리즈가 13일에 공개됐는데요 애플의 첫번째 5G 스마트폰 이라는 타이틀에 많은 사람들이 기대하고 있었어요 그러나 기대에 미치지 못했다는 평과 함께 <b>아이폰12</b> 관련주 주가가 2%대 조정을... 
353,2.0,0.9241999983787537,"[(0, 0.015155416), (1, 0.015154275), (2, 0.92422616), (3, 0.015157105), (4, 0.015153852), (5, 0.015153192)]","베이킹 - #12 - 피라미드, 루브르 - #13 - 비눗방울 - #14 - 시안 - #15 - 부드러운 - #16 - 대자연 - #17 - 렌즈, 나무 - #18 - 강아지풀 - #19 - 불멍하기 좋은 <b>아이폰 12</b> 배경화면 - #20 - 조각 케이크 - #21 - 식물 - #22... "
500,2.0,0.9241999983787537,"[(0, 0.015155122), (1, 0.015153928), (2, 0.9242218), (3, 0.015154603), (4, 0.015158462), (5, 0.015156066)]",애플 맥세이프 실리콘 케이스 <b>아이폰12</b> 미니 사이프러스 그린 <b>아이폰12</b> 미니를 구입하고서 바로 케이스를 찾아보았다. 필자는 투명 젤리케이스를 자주 바꿔쓰는 편인데... 아이폰은 정품 케이스를 사용하는 편.... 
491,2.0,0.9241999983787537,"[(0, 0.015154133), (1, 0.015152812), (2, 0.9242298), (3, 0.015154244), (4, 0.015152784), (5, 0.015156234)]",퍼플 색상은 아이폰11에 처음 선보인 바 있다. 이번에 새롭게 추가된 퍼플 색상은 <b>아이폰12</b>와 <b>아이폰12</b> 미니에만 적용된다. 퍼플 색상의 출시 이후 <b>아이폰12</b>에 대한 수요가 더욱 증가하고 있는 가운데 네이버... 
619,2.0,0.9241999983787537,"[(0, 0.015156205), (1, 0.015152266), (2, 0.9242244), (3, 0.015155694), (4, 0.015155908), (5, 0.0151555445)]",#<b>아이폰12</b>케이스 #아이폰케이스 #아이폰정품케이스 #<b>아이폰12</b>미니케이스 이렇게 가성비 좋은 <b>아이폰 12</b> 미니 케이스 정품 느낌 그대로 가격 착한 그랩비 케이스 현재 2+1 이벤트를 하고 있는 그랩비 케이스 2... 
454,2.0,0.9241999983787537,"[(0, 0.01515362), (1, 0.01515359), (2, 0.92422926), (3, 0.01515417), (4, 0.015153232), (5, 0.015156106)]","사실 아이폰SE2의 경우, 아이폰10 - 11 과 가격 차이도 상당하고 보급형이라는 이미지를 가지고 출시하였지만, <b>아이폰12</b> 미니의 경우 보급형도 아니고 성능도 12와 동일하니 사이즈의 메리트를 뺴고는 살... "
553,2.0,0.9241999983787537,"[(0, 0.0151547715), (1, 0.015155409), (2, 0.92422146), (3, 0.015154871), (4, 0.015157089), (5, 0.015156361)]",아이폰 6S-&gt; 갤럭시 9으로 갈아 탔었고 갤럭시 9를 3년째 사용하던 중이었다. 삼성페이의 편의성은 모든... 고스펙인 <b>아이폰 12</b> 프로 맥스(512GB)를 골랐다. 12프로와 맥스 사이에서 고민이 많았는데 20대에 갤럭시탭... 
548,2.0,0.9241999983787537,"[(0, 0.015156315), (1, 0.015153504), (2, 0.9242175), (3, 0.0151583245), (4, 0.015157906), (5, 0.015156443)]",<b>아이폰12</b>와 아이폰 11의 옆면 비교샷 볼륨버튼들이 있는 곳의 홈 크기도 너무 잘 들어맞아서 잘 만든거 같고요 파스텔이랑 귀여운 색감만 보다가 이런 색감도 처음이라 볼 수록 이쁘긴 하네요 제가 좋아하는... 
198,2.0,0.9241999983787537,"[(0, 0.015154036), (1, 0.015152732), (2, 0.9242285), (3, 0.015154022), (4, 0.015153053), (5, 0.015157639)]","행사에서 <b>아이폰12</b> 퍼플 색상이 깜짝 공개가 됐어요. 남편은 아이폰11 퍼플, 저는 아이폰11 민트... 애플 홈페이지에 들어가 보니 이렇게 바뀐 모습을 확인할 수 있었어요 ㅎㅎ <b>아이폰12</b>로 살지 12미니로... "
833,2.0,0.9241999983787537,"[(0, 0.015158716), (1, 0.015157096), (2, 0.924211), (3, 0.015155616), (4, 0.015155503), (5, 0.015162054)]",<b>아이폰12</b> 고급가죽케이스 우리딸 이름이 새겨진 가죽케이스 한개쯤 있으면 좋을것 같아 검색하다가 벌써 세번째 이용하게 되는 안단테너리 에서 제작했어요 우리 딸 스마트폰 기종은 <b>아이폰12</b>로 아이폰시리즈... 
992,2.0,0.9241999983787537,"[(0, 0.015152945), (1, 0.015154434), (2, 0.9242296), (3, 0.015153763), (4, 0.015155611), (5, 0.015153663)]","<b>아이폰 12</b> 미니 vs 아이폰 11 크기 , 카메라 , 무게 비교! +아이폰 미니 12 스펙 안녕하세요 :-3 블로거 니니입니다 저는 스마트폰을 처음 쓰던 시절부터 (아이폰4시절이죠) 앱등이였습니다 아이폰을 사용하는... "
60,2.0,0.9241999983787537,"[(0, 0.015153947), (1, 0.015155248), (2, 0.9242275), (3, 0.015154569), (4, 0.015153232), (5, 0.015155555)]",아이폰 모델은 외장메모리를 확장할 수 없어서 미리 확인 후 부족하지 않게 구매하셔야 해요~이 외에도 <b>아이폰12</b> MINI 모델은 크기가 아주 마음에 드는데요. 5.4인치 크기로 OLED가 적용된 XDR슈퍼 레티나... 
820,2.0,0.9241999983787537,"[(0, 0.0151561005), (1, 0.015156646), (2, 0.92421913), (3, 0.015158684), (4, 0.015156092), (5, 0.01515334)]",케이스가 벌써 왔어요^^ 핸폰이 없는 관계와 아이폰 11pro랑 <b>아이폰12</b> 프로 미니는 사이즈가 약간 차이가 나기도 하고 새폰 오면 예쁘게 새옷 입혀 줄라고 열어보았어요 제가 주문한 닐킨 투명 범퍼 케이스... 
168,2.0,0.9241999983787537,"[(0, 0.015156343), (1, 0.015155407), (2, 0.924224), (3, 0.015152981), (4, 0.015156279), (5, 0.015154982)]",유니크 컬러 <b>아이폰12</b> 미니 퍼플 추가 이번 <b>아이폰12</b>나 <b>아이폰12</b> 미니의 컬러를 보면 기존 아이폰11의 컬러보다 강렬하고 진득한 느낌이 강하게 들기도 했죠. 아이폰11에서 파스텔톤 느낌이 강하게 들었다고... 
680,2.0,0.9241999983787537,"[(0, 0.015155852), (1, 0.015153487), (2, 0.9242206), (3, 0.0151583245), (4, 0.015156426), (5, 0.015155329)]",아쉽더라고요 아이폰 카메라 자체가 리얼리티를 모태로 하고 있어서 과장된 표현보다는 그 당시 모습을 그대로 담아주기 때문에 빛의 운영에 따라서 차이가 있다는 점 생각하시면서 사용해 보세요 <b>아이폰 12</b>... 
597,2.0,0.9107000231742859,"[(0, 0.017862208), (1, 0.017861405), (2, 0.9106973), (3, 0.017858788), (4, 0.017860072), (5, 0.01786028)]",바로 <b>아이폰12</b> PRO 입니다~ 20살때 스마트폰을 바꾸고 거의 4년만에 처음으로 변경한 건데요! 성능이... 지금껏 사용했던 아이폰보다 훨씬 더 큰 용량인 6GB RAM이 제공되고 있어 고사양 앱도 큰 무리없이... 
704,2.0,0.9107000231742859,"[(0, 0.01786269), (1, 0.017859971), (2, 0.91069275), (3, 0.017862031), (4, 0.017861085), (5, 0.017861454)]",업데이트가능합니다 아이폰 아니라고 12시리즈 아니라고 실망하시면 아니아니 아니되오~ 스코코 <b>아이폰12</b>미니 무광측면 홈페이지 상세설명 참고 저도 측면필름은 처음붙혀보는데 잘할수있을지 너무... 
736,2.0,0.9107000231742859,"[(0, 0.01786026), (1, 0.017859189), (2, 0.9106988), (3, 0.017863119), (4, 0.01785919), (5, 0.017859483)]",그래서 순정 상태의 갤럭시와 아이폰이 요렇게 예쁘게 바뀌었어요~ 쨔쟌. 귀여웡!!! 컷팅 마감도 잘... 감사합니다:) #갤럭시s21케이스 #<b>아이폰12</b>케이스 #갤럭시s20울트라케이스 #폰케이스 #폰케이스추천... 
797,2.0,0.9107000231742859,"[(0, 0.01786056), (1, 0.01786239), (2, 0.9106966), (3, 0.017860318), (4, 0.017859818), (5, 0.017860312)]","그래서 이번 컬래버레이션에는 <b>아이폰12</b>/12프로, 갤럭시S21/S21울트라 기종의 케이스를 준비했습니다. 이번 슈피겐 X 투썸의 패키지는 '투썸 티켓'과 '스트로베리초콜릿' 케이스 2종, 투썸플레이스 스틱 커피 80개... "
652,2.0,0.9107000231742859,"[(0, 0.01785842), (1, 0.01785812), (2, 0.9106958), (3, 0.017860578), (4, 0.01786394), (5, 0.017863184)]",지갑없이 아이폰만 가지고 다닐 수 있게 해주는 편리한 <b>아이폰12</b>케이스 카드케이스라 무척 만족하고 사용하고 있는 중이에요 지갑을 꺼내지 않고 교통카드를 쓰고 싶거나 삼성페이가 탐나는 분들이라면... 
905,2.0,0.9107000231742859,"[(0, 0.01786195), (1, 0.017860556), (2, 0.9106922), (3, 0.017859794), (4, 0.01786225), (5, 0.017863266)]","애플스러운 실리콘 디자인으로 더욱 완성도 있는 슈피겐 <b>아이폰12</b> pro 케이스를 만나보게 되었습니다. 특히 이번 iphone12 시리즈의 다양한 컬러에 어울리는 다양한 색상과 완성도 높은 마감, 그러면서도 부담... "
942,2.0,0.9107000231742859,"[(0, 0.017864905), (1, 0.017862197), (2, 0.9106857), (3, 0.017863248), (4, 0.01786379), (5, 0.017860172)]",아이폰11프로랑 <b>아이폰12</b>프로로 촬영한뒤 비교를 해보기로 함~~ 아이폰7플은 뱌뱌^^ 사진비교를 해보니 12프로가 확실히 더 많이 줌도 되고 디테일도 살아있는 느낌이랄까? 왼쪽이 전부 아이폰11PRO로 찍은... 
966,2.0,0.9107000231742859,"[(0, 0.017864302), (1, 0.017860591), (2, 0.91068846), (3, 0.017861929), (4, 0.017861007), (5, 0.017863758)]",(ㅎ) 갤럭시노트10 후면 카메라로 찍은 그대로의 모습 아이폰 미니 12 핸드폰을 꼭 잡아준다 <b>아이폰 12</b> 미니는 맨들맨들 광 나는 후면이 포인트인데 케이스 자체가 깨끗깔끔하다보니 그 후면을 잘 살려준다... 
972,2.0,0.9107000231742859,"[(0, 0.017863138), (1, 0.017858163), (2, 0.910697), (3, 0.017858751), (4, 0.017861174), (5, 0.017861824)]",<b>아이폰12</b>로 바꾸고 일반 실리콘 케이스를 끼고있었는데<b>아이폰12</b>미니로 바꾼 아주버님이 정품케이스... ㅎ아이폰을 10년 넘게 쓰면서 정품케이스는 처음인데이쁘다~ 이뻐!!! 뭔가 쨍한게 세트인거같기도하고... 
664,2.0,0.9107000231742859,"[(0, 0.017860042), (1, 0.017862985), (2, 0.910695), (3, 0.017858343), (4, 0.017863335), (5, 0.017860252)]",유튜브 캡쳐 화면 @WeiRdCroissant 애플은 그동안 아이폰 출시 이벤트를 9월 초 열어왔다. 이 때문에 시장에서는 노출된 9월 10일에 <b>아이폰 12</b>가 공개될 것으로 기대한다. 기존 이벤트는 주로 화요일에... 
697,2.0,0.9107000231742859,"[(0, 0.017861918), (1, 0.017862856), (2, 0.91068494), (3, 0.017863305), (4, 0.017860929), (5, 0.01786605)]",iOS 13이나 더 높은 버전을 실행하는 기기에서 <b>아이폰</b>은 배터리 충전 최적화 기능을 통해 사용자의 일상 충전 습관을 학습해 수명을 연장할 수 있다. 애플은 이 기능이 배터리 손실을 줄이고 <b>아이폰</b>이 완전... 
999,2.0,0.9107000231742859,"[(0, 0.017858224), (1, 0.017859818), (2, 0.91070503), (3, 0.017859345), (4, 0.017858746), (5, 0.01785885)]",( •́ ̯•̀ ) 3년쓴 아이폰X과 <b>아이폰12</b>프로 비교 내 루믹스.. 초점 어디다 잡았니... ('-') 143.6mm X 70.9mm 5.8인치 174g 146.7mm X 71.5mm 6.1인치 무게 187g 무게 13g 차이도 체감이 확 나는 편이다 손에 들면 딱 묵직... 
162,2.0,0.9107000231742859,"[(0, 0.017861126), (1, 0.017862337), (2, 0.9106881), (3, 0.0178627), (4, 0.017864358), (5, 0.01786138)]",저는 <b>아이폰12</b>프로 퍼시픽블루 컬러를 쓰고 있어요 ㅎ 컬러까지 퍼시픽블루라 그런지 색있는 케이스는 잘 사용하지 않게 되더라구요ㅠㅋㅋ 그랩비 <b>아이폰12</b>프로 케이스는 아이폰에 딱 맞게 제작이 되어... 
388,2.0,0.9107000231742859,"[(0, 0.017870085), (1, 0.01786703), (2, 0.9106743), (3, 0.017861467), (4, 0.017860545), (5, 0.017866613)]","좀 늦은 소식이지만 그래도 정리를 해봤어요 <b>아이폰12</b>,<b>아이폰12</b>미니 퍼플색상 먼저 <b>아이폰12</b> 퍼플... 아이패드 프로 2021년 새로 출시되는 아이패드 프로에는 M1칩이 탑재되고, 12.9형 Liquid 레티나 XDR... "
173,2.0,0.9107000231742859,"[(0, 0.017862838), (1, 0.017862748), (2, 0.91068435), (3, 0.017867913), (4, 0.017861854), (5, 0.017860271)]",인스타그램에 보면 요즘 아이폰으로 동영상을 촬영하고 편집한 멋진 결과물들이 많이 보여서 어설프게나마 한 번 따라서 촬영해보고 어플로 편집해봤습니다. <b>아이폰12</b> 카메라 성능 받쳐주고 미니 보다 화면이... 
38,2.0,0.9107000231742859,"[(0, 0.017860137), (1, 0.017865762), (2, 0.91068673), (3, 0.017862912), (4, 0.017858714), (5, 0.017865779)]","<b>아이폰12</b> 미니는 현지시각으로 2020년 10월 13일 공개된 애플의 스마트폰입니다, 출시된 지 꽤 오래지난... 이번 12 미니 퍼플이 첫 아이폰이라면, 어댑터를 별도로 구매하셔야 하는 점 참고하시기 바랍니다.... "
368,2.0,0.9107000231742859,"[(0, 0.01786278), (1, 0.017862063), (2, 0.91069543), (3, 0.01785849), (4, 0.017861675), (5, 0.017859552)]","김에 아이폰도 여름옷 하나 장만해서 입혀 주었습니다. (기적의 논리...) 다들 이런 마음으로 여기... 그래서 #<b>아이폰12</b>, #정품, #실리콘, #케이스, #컴콰트!! 모셔 보았습니다. 영롱하여라... 사실 어두운... "
33,2.0,0.9107000231742859,"[(0, 0.01786304), (1, 0.01786303), (2, 0.910677), (3, 0.017867675), (4, 0.017863106), (5, 0.01786611)]",제주휴대폰성지에서는 아이폰도 싸게 구입할 수 있더라고요. 가격차이가 워낙 많이나서 이제 일반 대리점은 못갈거같아요. [<b>아이폰12</b>의 스펙] 사실 저는 이 폰 디자인만 봤을 때도 구매욕구가 상승했었는데요.... 
124,2.0,0.8913000226020813,"[(0, 0.02174887), (1, 0.021746952), (2, 0.8912784), (3, 0.021740872), (4, 0.021743413), (5, 0.021741562)]",두번째 폰을 들이고야 말았다 이번에 나온 <b>아이폰12</b> 미니 퍼플!! 폰인척 하는 아이팟터치7(2019년... 게다가 아이폰7이었나 아이폰6S였나 둘 중 하나랑 칩셋이 비슷해서 쿠킹덤부계 키우던 것도 자꾸... 
429,2.0,0.8913000226020813,"[(0, 0.021740172), (1, 0.021742037), (2, 0.8912913), (3, 0.021741187), (4, 0.021740519), (5, 0.021744795)]",원래는 5.8인치로 출시 되었어야 할 iPhone12 Pro가 이번에는 <b>아이폰 12</b>와 똑같은 사이즈인 6.1인치로... 옛날에는 아이폰을 쭉 써왔던 애플 주 이용자라면 예쩐 구형 아이폰이 가지고 있었던 그 때의 감성이... 
589,2.0,0.8913000226020813,"[(0, 0.021742603), (1, 0.021753533), (2, 0.8912798), (3, 0.021741387), (4, 0.021741295), (5, 0.021741403)]","<b>아이폰 12</b> 프로 맥스 vs 아이폰 XS MAX 사이즈가 미묘하게 차이나기도 하고, 12 프로 맥스가 무게감도 있고 그래요. 자 이제 설명대로 부착 개시!! 동봉된 클리닝 키트 봉지를 열면 젖어있는 알콜티슈와 마른 헝겊이... "
613,2.0,0.8913000226020813,"[(0, 0.021743193), (1, 0.021743264), (2, 0.89126587), (3, 0.02174482), (4, 0.021748887), (5, 0.021753924)]",그리고 원래 아이폰이 스마트폰 자체의 무게가 묵직한 편이라서요. <b>아이폰12</b> 미니 케이스까지 무거우면 불편함을 느낄 수밖에 없습니다. 제가 이것저것 여러 개 번갈아 가며 써봤지만 이때까지 사용한 <b>아이폰12</b>... 
350,2.0,0.8913000226020813,"[(0, 0.021740682), (1, 0.021743894), (2, 0.8912858), (3, 0.0217415), (4, 0.021743953), (5, 0.021744126)]",필자는 4인치 디스플레이의 아이폰SE 모델을 소유하고 있는데 <b>아이폰12</b> 미니와 비교해보니 굉장히 작은 스마트폰이라는 것을 새삼스럽게 느꼈다. 아이폰SE 기기는 차량에서 애플 카플레이 용도로 사용하고... 
781,2.0,0.8913000226020813,"[(0, 0.021744635), (1, 0.021749297), (2, 0.8912745), (3, 0.02174416), (4, 0.02174443), (5, 0.021742936)]",12 프로 맥스 256으로 샀길래 무슨 그렇게 용량 큰 걸 샀냐니깐 제리 사진 찍으려면 이런 게 필요하다며ㅋㅋㅋ 엄마보다 더한 열정 기여운 뇨석(스물 아홉 된 시누 초딩때부터 봄ㅋㅋ). 아이폰Xs VS <b>아이폰12</b> 미니... 
